2383.91,7.77649727579478,0.04524,0.047211060427633,0.058515901869743,0.070374309724368,0.006914462190237,0.024272765408719,0.033698014654383,0.25,46.39,1294.2,0,0,2386.91,2404.0755
2373.44,7.77209565854819,0.04524,0.046542298960945,0.058212196026636,0.070217300892696,0.006502752903354,0.023654275713846,0.033411766976537,0.25,47.78,1293.7,-10.4699999999998,-0.004401617246582,2381.816,2403.1245
2361.54,7.76706922757934,0.04516,0.045599561875662,0.056761951071476,0.069381502061672,0.005177622186098,0.021278851559141,0.031689930163731,0.25,46.31,1300.7,-11.9000000000001,-0.005026430968855,2377.342,2401.5785
2370.75,7.77096163976384,0.04523,0.04607760074007,0.056148453497501,0.069051601437688,0.005428015432876,0.021762593008957,0.032087871639066,0.25,45.59,1292.6,9.21000000000004,0.003892412184499,2374.71,2400.9475
2386.5,7.77758313644595,0.04527,0.046163023496528,0.055891388681199,0.069378587789751,0.005240416760818,0.021521789200636,0.032042779779094,0.25,45.15,1279.4,0,0,2378.358,2399.9445
2386.28,7.77749094698817,0.0453,0.045564620175906,0.055385424389641,0.068598569461394,0.004572689322347,0.020472052066031,0.031481488796993,0.25,46.23,1291.7,-0.2199999999998,-9.21894577814442E-05,2383.306,2396.653
2381.11,7.77532204449574,0.04532,0.045297192791308,0.055345547022338,0.068723470911043,0.004715214597892,0.020842800183689,0.031906483704409,0.25,44.45,1285.9,-5.17000000000007,-0.002168902492433,2385.378,2393.993
2362.42,7.76744179636069,0.04533,0.045314569142279,0.055022269929787,0.068432439996684,0.004733656107222,0.02088464669131,0.031948731377363,0.25,44.53,1254.6,-18.6900000000001,-0.007880248135047,2380.562,2391.8625
2397.35,7.78211923962826,0.04536,0.045195273468787,0.056178206720874,0.069385987875781,0.004998499333103,0.02123698572131,0.032038156756118,0.25,48.24,1278.5,34.9299999999998,0.014677443267567,2382.732,2391.3945
2441.1,7.80020403637072,0.04525,0.045091812985702,0.055059036567599,0.068716060967717,0.004536550761117,0.02063794293966,0.031914598705019,0.25,49.57,1276.2,0,0,2416.614,2396.553
2407.29,7.78625691245342,0.04523,0.045681159287191,0.055336311121453,0.068560246118858,0.004752012398178,0.021035537746264,0.032218067463596,0.25,53.05,1259.7,-33.8099999999999,-0.013947123917303,2425.588,2394.816
2374.72,7.77263481478177,0.04531,0.046288878110888,0.056068475543426,0.069095478227948,0.004712191884777,0.021080790671836,0.032408999925648,0.25,48.45,1263.8,-32.5700000000002,-0.01362209767165,2421.062,2391.6125
2381.91,7.77565796582612,0.04535,0.046397787169258,0.056269068330418,0.069345177759965,0.004780286842302,0.021429699805331,0.032969455524541,0.25,50.48,1262,7.19000000000005,0.003023151044353,2409.224,2390.7625
2384.53,7.77675731891307,0.04529,0.04684073459892,0.057064915592219,0.069797427337085,0.004948015681725,0.021776357740278,0.033283081085642,0.25,51.69,1233.9,2.62000000000035,0.001099353086946,2397.91,2390.7935
2384.76,7.77685376932819,0.04525,0.047384527711316,0.057545462463246,0.070513512000575,0.005340373254858,0.022512331068129,0.033860799987613,0.25,52.86,1240.8,0,0,2384.144,2390.921
2371.31,7.77119782403928,0.04525,0.047291341626222,0.058150543520634,0.071217021746983,0.005632310209998,0.022988677737494,0.034142390227289,0.25,50.02,1231.6,-13.4500000000003,-0.005655945288914,2382.024,2390.8145
2380.79,7.77518764436113,0.04525,0.047049214626834,0.058083475886514,0.071893035429617,0.005342846268102,0.022382366794312,0.033584382255235,0.25,48.84,1219,9.48000000000002,0.003989820321855,2381.276,2391.777
2416.61,7.79012101062983,0.04523,0.04664505791887,0.056834747966367,0.07096976831933,0.005007385258803,0.021850094800092,0.033292211359512,0.25,51.21,1220.1,35.8200000000002,0.0149333662687,2387.646,2394.07
2401.03,7.78365309093703,0.04518,0.046310052814503,0.056317764128958,0.070432934595331,0.005170712719247,0.022158618784443,0.033537191685554,0.25,52.78,1226.5,-15.5799999999999,-0.006467919692804,2390.9,2394.7965
2376.23,7.77327047714439,0.0451,0.04625289979869,0.056214027604094,0.070449861498014,0.005247418048924,0.02226060224222,0.033562960232492,0.25,53.61,1231.7,0,0,2389.266,2393.267
2376.23,7.77327047714439,0.04502,0.046411296110787,0.056463870596589,0.070983721156295,0.00539318744836,0.022506372036154,0.033720044413761,0.25,53.53,1208.1,0,0,2381.19,2393.023
2416.37,7.79002169302447,0.04506,0.046346688997686,0.056197733899966,0.071266138206208,0.005224078641845,0.022104054835672,0.033293965937947,0.25,52.14,1199.7,40.1399999999999,0.016751215880076,2384.258,2395.7205
2429.71,7.79552718764904,0.04508,0.046088983387151,0.055878407110065,0.070773520631831,0.005676289951814,0.0229781268815,0.034013551224697,0.25,51.16,1207.1,13.3400000000001,0.005505494624573,2394.954,2397.3385
2445.16,7.80186583944069,0.04508,0.046100696391213,0.056066015440227,0.070994743494721,0.00528061394639,0.022174291985733,0.033302702618394,0.25,50.34,1204.4,15.4499999999998,0.006338651791655,2408.74,2397.5415
2455.54,7.80610197530793,0.04507,0.04596218662977,0.055660014912502,0.071015749644076,0.005255481166235,0.022141623456162,0.033295813322228,0.25,49.45,1200.3,0,0,2448.298,2401.398
2489.81,7.81996168132648,0.04502,0.045589281584093,0.055744822710935,0.070731946691005,0.005258861182565,0.022166489441662,0.033339335500015,0.25,49.28,1196.9,34.27,0.013859706018548,2460.318,2407.1525
2500.59,7.82428198301267,0.04499,0.045574394807026,0.055244795585969,0.069745030825293,0.005394967258474,0.022345344907354,0.033380681229333,0.25,50.99,1201,10.7800000000002,0.004320301686195,2471.404,2413.0865
2489.41,7.81980101359103,0.04499,0.045625376201906,0.055199993350715,0.069374527107011,0.005653329391281,0.022820942093838,0.033742310381976,0.25,48.17,1209.6,-11.1800000000003,-0.004480969421648,2478.178,2418.3305
2484.58,7.81785891016173,0.04491,0.045430719372574,0.055439352511728,0.069584476920459,0.005705730539726,0.022954744586138,0.033893350357932,0.25,49.76,1212.6,-4.82999999999993,-0.001942103429293,2483.986,2423.3215
2496.99,7.82284128546599,0.04489,0.04565292167656,0.055727180728756,0.070106299074685,0.006000945814809,0.023358146349441,0.034015201859126,0.25,49.59,1207.7,0,0,2492.992,2440.8285
2522.03,7.83281941177529,0.04477,0.045608074325932,0.056199307504394,0.071098400150721,0.006261507487068,0.023633588042701,0.03395503586136,0.25,50.52,1204,25.0400000000004,0.009978126309303,2499.516,2447.8905
2555.08,7.84583881330222,0.04488,0.045719459816411,0.056588496938452,0.071310857754767,0.006061912874287,0.023555871693669,0.034278422817535,0.25,51.53,1200.6,33.0499999999997,0.01301940152693,2513.616,2454.814
2565.9,7.85006457325485,0.04493,0.045775937918994,0.056679232424238,0.071000505196836,0.006219575949924,0.023787927278367,0.034378067033182,0.25,50.76,1195.9,10.8200000000002,0.004225759952626,2527.398,2463.0575
2543.47,7.84128456942228,0.04492,0.047692504436916,0.059034295950167,0.073085916978762,0.006098596182422,0.023634473203924,0.034352809924786,0.25,49.61,1164.1,-22.4300000000003,-0.008780003832571,2536.694,2471.4195
2565.61,7.84995154609508,0.045,0.047841031218998,0.059607247231187,0.073566704840831,0.006085397243226,0.023556098204965,0.034221818752749,0.25,50,1166.4,0,0,2561.24,2499.8265
2592.86,7.86051679256545,0.045,0.048439985911455,0.060761141324493,0.074623761648125,0.005975239079849,0.023373203737632,0.034109006754116,0.25,48.29,1160.1,27.25,0.010565246470373,2566.632,2508.651
2618.79,7.8704676580168,0.045,0.048553515164205,0.060554162458944,0.074015808465746,0.005847124545348,0.02314599590234,0.033947635447381,0.25,48.17,1150.7,25.9299999999998,0.00995086545135,2581.696,2518.105
2633.65,7.87612599572173,0.04498,0.048291463548118,0.060120159267674,0.073254062361103,0.005975339651428,0.023365904577185,0.034093575626755,0.25,47.05,1152.1,14.8600000000001,0.005658337704927,2595.304,2527.5295
2610.08,7.86713615118799,0.04498,0.049069844382487,0.061763251344159,0.074643524332619,0.005915819084067,0.023433888656782,0.034379681268305,0.25,44.84,1152.6,-23.5700000000002,-0.008989844533736,2604.198,2535.2565
2661.52,7.88665266714404,0.04498,0.049062785554373,0.062366751632216,0.074852507253314,0.005639386468276,0.022862894576204,0.03386348408071,0.25,43.88,1153.3,0,0,2645.658,2564.44
2675.08,7.89173456542497,0.045,0.048944005873703,0.061695132411807,0.07409435843032,0.005623497268432,0.02293295518402,0.034047870745886,0.25,43.46,1148.3,13.5599999999999,0.005081898280935,2653.944,2573.1645
2677.97,7.89281432379853,0.045,0.048781238573137,0.060832195214797,0.073706057638845,0.005597306314202,0.022900590341542,0.034044184732716,0.25,44.66,1151.4,2.88999999999987,0.001079758373556,2667.522,2582.5925
2651.49,7.88287702511995,0.045,0.048300502486646,0.05987056086282,0.072848762385096,0.005574173668812,0.022765591380513,0.033819522532719,0.25,43.96,1169.1,-26.48,-0.009937298678577,2665.516,2590.938
2613.38,7.86839968165976,0.04503,0.048476472088987,0.059479536757842,0.072607033650034,0.005729802780432,0.023006377336523,0.033942274829174,0.25,45.72,1184.8,-38.1099999999997,-0.014477343460186,2655.888,2596.7575
2587.71,7.85852859370067,0.04504,0.048279365387373,0.059223249405272,0.072452932772173,0.005792257545043,0.023098428685769,0.033982012211082,0.25,47.45,1188,0,0,2605.6,2609.1135
2587.71,7.85852859370067,0.04505,0.048082258685759,0.058966962052702,0.072298831894313,0.005854712309653,0.023190480035014,0.03402174959299,0.25,47.51,1191.7,0,0,2592.844,2610.745
2526.79,7.83470500144192,0.04508,0.048078854086671,0.059608423458539,0.073064561025378,0.00567498128124,0.022802648806875,0.03365162692571,0.25,49.21,1197.3,-60.9200000000001,-0.023823592258752,2575.526,2608.7895
2535.55,7.83816585501697,0.0451,0.047657605303908,0.060200357772067,0.073895141858586,0.006291075252525,0.023860275701152,0.034354828676887,0.25,51.43,1205.1,8.76000000000022,0.003460853575058,2565.094,2608.3935
2551.3,7.84435831216817,0.04511,0.048116629385533,0.060664300791309,0.073947988937452,0.006727438195396,0.02453007136729,0.034687907760785,0.25,48.87,1199.8,15.75,0.006192457151196,2557.812,2607.678
2556.85,7.84653131107536,0.04514,0.048287193033226,0.061022356986259,0.074558171643677,0.006218018172992,0.023752226268171,0.034307572532894,0.25,48.68,1184.8,0,0,2551.48,2605.0015
2576.05,7.85401249697376,0.04517,0.048440543071013,0.061258120964964,0.074193593336935,0.005708598150588,0.022974381169052,0.033927237305003,0.25,47.6,1183.1,19.2000000000003,0.007481185898398,2559.58,2602.8645
2598.36,7.8626357557602,0.04518,0.048363003055724,0.060844529072557,0.073677711777439,0.006255949738365,0.023740777221145,0.034191563996216,0.25,50.09,1208.1,22.3099999999999,0.008623258786437,2568.992,2601.1
2576.41,7.85415223605008,0.04522,0.04832315014945,0.059691808076773,0.072769384296912,0.006209467727503,0.023935855562414,0.034710417454114,0.25,49.14,1200.9,-21.9500000000003,-0.008483519710118,2572.904,2599.4165
2576.41,7.85415223605008,0.04524,0.047627998065083,0.059717294715133,0.072902146975969,0.006988526121734,0.024969778045606,0.034968237690622,0.25,49.14,1200.9,0,0,2576.816,2595.161
2576.41,7.85415223605008,0.04522,0.04832315014945,0.059691808076773,0.072769384296912,0.006209467727503,0.023935855562414,0.034710417454114,0.25,52.14,1218.6,0,0,2576.41,2581.7165
2522.71,7.83308899950592,0.04524,0.047627998065083,0.059717294715133,0.072902146975969,0.006988526121734,0.024969778045606,0.034968237690622,0.25,53.98,1210.6,-53.6999999999998,-0.021063236544158,2565.67,2573.9535
2518.05,7.83124007143653,0.04524,0.047397446067363,0.058767249542439,0.071876572395683,0.00960994889464,0.023890650607015,0.033401305317236,0.25,50.42,1203.1,-4.65999999999985,-0.001848928069391,2553.998,2567.2815
2490.9,7.82039936993609,0.04522,0.047537757011628,0.059458483032676,0.072417072103335,0.007275072877796,0.024978985681792,0.034291019472308,0.25,50.79,1193.6,-27.1500000000001,-0.010840701500438,2536.896,2561.1575
