Index,Date Time,TRM,TRM_logn,IBR,YTES1Y_COP,YTES5Y_COP,YTES10Y_COP,YTES1Y_UVR,YTES5Y_UVR,YTES10Y_UVR,FF_EfcRate,FF_UB,WTI_USD,GOLD_USD,VAR_TRM,VAR_LNTRM,MM_5,MM_20
1,01/30/2015,2397.35,7.78211924,0.04536,0.045195273,0.056178207,0.069385988,0.004998499,0.021236986,0.032038157,0.06,0.25,48.24,1278.5,34.93,0.014677443,2382.732,2397.6875
2,02/02/2015,2441.1,7.800204036,0.04525,0.045091813,0.055059037,0.068716061,0.004536551,0.020637943,0.031914599,0.12,0.25,49.57,1276.2,43.75,0.018084797,2393.652,2400.1195
3,02/03/2015,2407.29,7.786256912,0.04523,0.045681159,0.055336311,0.068560246,0.004752012,0.021035538,0.032218067,0.12,0.25,53.05,1259.7,-33.81,-0.013947124,2397.854,2401.3155
4,02/04/2015,2374.72,7.772634815,0.04531,0.046288878,0.056068476,0.069095478,0.004712192,0.021080791,0.032409,0.11,0.25,48.45,1263.8,-32.57,-0.013622098,2396.576,2399.4105
5,02/05/2015,2381.91,7.775657966,0.04535,0.046397787,0.056269068,0.069345178,0.004780287,0.0214297,0.032969456,0.12,0.25,50.48,1262,7.19,0.003023151,2400.474,2395.9005
6,02/06/2015,2384.53,7.776757319,0.04529,0.046840735,0.057064916,0.069797427,0.004948016,0.021776358,0.033283081,0.11,0.25,51.69,1233.9,2.62,0.001099353,2397.91,2393.4115
7,02/09/2015,2384.76,7.776853769,0.04525,0.047384528,0.057545462,0.070513512,0.005340373,0.022512331,0.0338608,0.12,0.25,52.86,1240.8,2.30E-01,9.65E-05,2386.642,2392.398
8,02/10/2015,2371.31,7.771197824,0.04525,0.047291342,0.058150544,0.071217022,0.00563231,0.022988678,0.03414239,0.12,0.25,50.02,1231.6,-13.45,-0.005655945,2379.446,2390.628
9,02/11/2015,2380.79,7.775187644,0.04525,0.047049215,0.058083476,0.071893035,0.005342846,0.022382367,0.033584382,0.12,0.25,48.84,1219,9.48,0.00398982,2380.66,2387.566
10,02/12/2015,2416.61,7.790121011,0.04523,0.046645058,0.056834748,0.070969768,0.005007385,0.021850095,0.033292211,0.12,0.25,51.21,1220.1,35.82,0.014933366,2387.6,2386.457
11,02/13/2015,2401.03,7.783653091,0.04518,0.046310053,0.056317764,0.070432935,0.005170713,0.022158619,0.033537192,0.12,0.25,52.78,1226.5,-15.58,-0.00646792,2390.9,2386.563
12,02/16/2015,2376.23,7.773270477,0.0451,0.0462529,0.056214028,0.070449861,0.005247418,0.022260602,0.03356296,0,0.25,53.61,1231.7,-24.8,-0.010382614,2389.194,2386.179
13,02/17/2015,2376.23,7.773270477,0.04502,0.046411296,0.056463871,0.070983721,0.005393187,0.022506372,0.033720044,0.12,0.25,53.53,1208.1,0,0,2390.178,2385.795
14,02/18/2015,2416.37,7.790021693,0.04506,0.046346689,0.056197734,0.071266138,0.005224079,0.022104055,0.033293966,0.12,0.25,52.14,1199.7,40.14,0.016751216,2397.294,2387.9415
15,02/19/2015,2429.71,7.795527188,0.04508,0.046088983,0.055878407,0.070773521,0.00567629,0.022978127,0.034013551,0.12,0.25,51.16,1207.1,13.34,0.005505495,2399.914,2391.35
16,02/20/2015,2445.16,7.801865839,0.04508,0.046100696,0.056066015,0.070994743,0.005280614,0.022174292,0.033302703,0.12,0.25,50.34,1204.4,15.45,0.006338652,2408.74,2395.0705
17,02/23/2015,2455.54,7.806101975,0.04507,0.045962187,0.055660015,0.07101575,0.005255481,0.022141623,0.033295813,0.11,0.25,49.45,1200.3,10.38,0.004236136,2424.602,2398.5225
18,02/24/2015,2489.81,7.819961681,0.04502,0.045589282,0.055744823,0.070731947,0.005258861,0.022166489,0.033339336,0.11,0.25,49.28,1196.9,34.27,0.013859706,2447.318,2403.699
19,02/25/2015,2500.59,7.824281983,0.04499,0.045574395,0.055244796,0.069745031,0.005394967,0.022345345,0.033380681,0.11,0.25,50.99,1201,10.78,0.004320302,2464.162,2409.673
20,02/26/2015,2489.41,7.819801014,0.04499,0.045625376,0.055199993,0.069374527,0.005653329,0.022820942,0.03374231,0.11,0.25,48.17,1209.6,-11.18,-0.004480969,2476.102,2416.0225
21,02/27/2015,2484.58,7.81785891,0.04491,0.045430719,0.055439353,0.069584477,0.005705731,0.022954745,0.03389335,0.06,0.25,49.76,1212.6,-4.83,-0.001942103,2483.986,2420.384
22,03/02/2015,2496.99,7.822841285,0.04489,0.045652922,0.055727181,0.070106299,0.006000946,0.023358146,0.034015202,0.12,0.25,49.59,1207.7,12.41,0.004982375,2492.276,2423.1785
23,03/03/2015,2522.03,7.832819412,0.04477,0.045608074,0.056199308,0.0710984,0.006261507,0.023633588,0.033955036,0.12,0.25,50.52,1204,25.04,0.009978126,2498.72,2428.9155
24,03/04/2015,2555.08,7.845838813,0.04488,0.04571946,0.056588497,0.071310858,0.006061913,0.023555872,0.034278423,0.11,0.25,51.53,1200.6,33.05,0.013019402,2509.618,2437.9335
25,03/05/2015,2565.9,7.850064573,0.04493,0.045775938,0.056679232,0.071000505,0.006219576,0.023787927,0.034378067,0.11,0.25,50.76,1195.9,10.82,0.00422576,2524.916,2447.133
26,03/06/2015,2543.47,7.841284569,0.04492,0.047692504,0.059034296,0.073085917,0.006098596,0.023634473,0.03435281,0.12,0.25,49.61,1164.1,-22.43,-0.008780004,2536.694,2455.08
27,03/09/2015,2565.61,7.849951546,0.045,0.047841031,0.059607247,0.073566705,0.006085397,0.023556098,0.034221819,0.12,0.25,50,1166.4,22.14,0.008666977,2550.418,2464.1225
28,03/10/2015,2592.86,7.860516793,0.045,0.048439986,0.060761141,0.074623762,0.005975239,0.023373204,0.034109007,0.12,0.25,48.29,1160.1,27.25,0.010565246,2564.584,2475.2
29,03/11/2015,2618.79,7.870467658,0.045,0.048553515,0.060554162,0.074015808,0.005847125,0.023145996,0.033947635,0.11,0.25,48.17,1150.7,25.93,0.009950865,2577.326,2487.1
30,03/12/2015,2633.65,7.876125996,0.04498,0.048291464,0.060120159,0.073254062,0.00597534,0.023365905,0.034093576,0.11,0.25,47.05,1152.1,14.86,0.005658338,2590.876,2497.952
31,03/13/2015,2610.08,7.867136151,0.04498,0.049069844,0.061763251,0.074643524,0.005915819,0.023433889,0.034379681,0.11,0.25,44.84,1152.6,-23.57,-0.008989845,2604.198,2508.4045
32,03/16/2015,2661.52,7.886652667,0.04498,0.049062786,0.062366752,0.074852507,0.005639386,0.022862895,0.033863484,0.12,0.25,43.88,1153.3,51.44,0.019516516,2623.38,2522.669
33,03/17/2015,2675.08,7.891734565,0.045,0.048944006,0.061695132,0.074094358,0.005623497,0.022932955,0.034047871,0.12,0.25,43.46,1148.3,13.56,0.005081898,2639.824,2537.6115
34,03/18/2015,2677.97,7.892814324,0.045,0.048781239,0.060832195,0.073706058,0.005597306,0.02290059,0.034044185,0.11,0.25,44.66,1151.4,2.89,0.001079758,2651.66,2550.6915
35,03/19/2015,2651.49,7.882877025,0.045,0.048300502,0.059870561,0.072848762,0.005574174,0.022765591,0.033819523,0.12,0.25,43.96,1169.1,-26.48,-0.009937299,2655.228,2561.7805
36,03/20/2015,2613.38,7.868399682,0.04503,0.048476472,0.059479537,0.072607034,0.005729803,0.023006377,0.033942275,0.12,0.25,45.72,1184.8,-38.11,-0.014477343,2655.888,2570.1915
37,03/24/2015,2587.71,7.858528594,0.04505,0.048082259,0.058966962,0.072298832,0.005854712,0.02319048,0.03402175,0.11,0.25,47.51,1191.7,-25.67,-0.009871088,2641.126,2576.8
38,03/25/2015,2526.79,7.834705001,0.04508,0.048078854,0.059608423,0.073064561,0.005674981,0.022802649,0.033651627,0.12,0.25,49.21,1197.3,-60.92,-0.023823592,2611.468,2578.649
39,03/26/2015,2535.55,7.838165855,0.0451,0.047657605,0.060200358,0.073895142,0.006291075,0.023860276,0.034354829,0.11,0.25,51.43,1205.1,8.76,0.003460854,2582.984,2580.397
40,03/27/2015,2551.3,7.844358312,0.04511,0.048116629,0.060664301,0.073947989,0.006727438,0.024530071,0.034687908,0.12,0.25,48.87,1199.8,15.75,0.006192457,2562.946,2583.4915
41,03/30/2015,2556.85,7.846531311,0.04514,0.048287193,0.061022357,0.074558172,0.006218018,0.023752226,0.034307573,0.12,0.25,48.68,1184.8,5.55,0.002172999,2551.64,2587.105
42,03/31/2015,2576.05,7.854012497,0.04517,0.048440543,0.061258121,0.074193593,0.005708598,0.022974381,0.033927237,0.06,0.25,47.6,1183.1,19.2,0.007481186,2549.308,2591.058
43,04/01/2015,2598.36,7.862635756,0.04518,0.048363003,0.060844529,0.073677712,0.00625595,0.023740777,0.034191564,0.12,0.25,50.09,1208.1,22.31,0.008623259,2563.622,2594.8745
44,04/06/2015,2576.41,7.854152236,0.04522,0.04832315,0.059691808,0.072769384,0.006209468,0.023935856,0.034710417,0.13,0.25,52.14,1218.6,-21.95,-0.00848352,2571.794,2595.941
45,04/07/2015,2522.71,7.833089,0.04524,0.047627998,0.059717295,0.072902147,0.006988526,0.024969778,0.034968238,0.12,0.25,53.98,1210.6,-53.7,-0.021063237,2566.076,2593.7815
46,04/08/2015,2518.05,7.831240071,0.04524,0.047397446,0.05876725,0.071876572,0.009609949,0.023890651,0.033401305,0.12,0.25,50.42,1203.1,-4.66,-0.001848928,2558.316,2592.5105
47,04/09/2015,2490.9,7.82039937,0.04522,0.047537757,0.059458483,0.072417072,0.007275073,0.024978986,0.034291019,0.12,0.25,50.79,1193.6,-27.15,-0.010840702,2541.286,2588.775
48,04/10/2015,2494.77,7.82195182,0.0452,0.047575078,0.059489837,0.072382037,0.007321806,0.025583017,0.035434171,0.12,0.25,51.64,1204.6,3.87,0.00155245,2520.568,2583.8705
49,04/13/2015,2516.08,7.830457414,0.04509,0.047508185,0.058600469,0.071947402,0.010394171,0.023522978,0.0333509,0.13,0.25,51.91,1199.3,21.31,0.008505594,2508.502,2578.735
50,04/14/2015,2537.33,7.838867626,0.04504,0.047312564,0.058902121,0.071823397,0.007948301,0.02486489,0.034226831,0.13,0.25,53.29,1192.8,21.25,0.008410212,2511.426,2573.919
51,04/15/2015,2550.83,7.844174075,0.04504,0.04712348,0.058666326,0.071680189,0.00836662,0.025144942,0.034830912,0.13,0.25,56.39,1201.5,13.5,0.005306449,2517.982,2570.9565
52,04/16/2015,2534.63,7.837802949,0.04502,0.047256996,0.05856568,0.071533677,0.008826081,0.026085157,0.035392298,0.13,0.25,56.71,1198,-16.2,-0.006371127,2526.728,2564.612
53,04/17/2015,2493.93,7.821615058,0.04504,0.046991745,0.058581084,0.071803671,0.011371215,0.025570101,0.034875492,0.13,0.25,55.74,1202.9,-40.7,-0.01618789,2526.56,2555.5545
54,04/20/2015,2495.01,7.822048016,0.04508,0.047118759,0.058581742,0.0718771,0.008762612,0.02715166,0.035905489,0.13,0.25,56.38,1193.5,1.08,0.000432958,2522.346,2546.4065
55,04/21/2015,2487.07,7.81886059,0.04506,0.047048569,0.058355516,0.071733854,0.011506712,0.026008124,0.034414483,0.13,0.25,55.26,1202.9,-7.94,-0.003187426,2512.294,2538.1855
56,04/22/2015,2469.03,7.81158064,0.04507,0.047251502,0.058326733,0.072024038,0.014055499,0.024806976,0.033553945,0.13,0.25,56.16,1186.9,-18.04,-0.00727995,2495.934,2530.968
57,04/23/2015,2488.5,7.819435398,0.04507,0.047116268,0.058453752,0.072522331,0.013812574,0.024516166,0.033246614,0.13,0.25,57.74,1194.4,19.47,0.007854758,2486.708,2526.0075
58,04/24/2015,2471.21,7.812463188,0.04511,0.046978053,0.058152261,0.071413149,0.014250505,0.024292704,0.032913091,0.13,0.25,57.15,1175.2,-17.29,-0.00697221,2482.164,2523.2285
59,04/27/2015,2461.17,7.808392126,0.04513,0.047239286,0.058230689,0.072453954,0.011754882,0.025486149,0.033711227,0.13,0.25,56.99,1203.3,-10.04,-0.004071063,2475.396,2519.5095
60,04/28/2015,2419.81,7.791444304,0.0452,0.04716758,0.058490697,0.071532625,0.013295393,0.024825127,0.033405687,0.13,0.25,57.06,1214,-41.36,-0.016947822,2461.944,2512.935
61,04/29/2015,2393.42,7.780478584,0.04524,0.047226604,0.058411369,0.071485737,0.010903197,0.025940884,0.034570056,0.13,0.25,58.58,1209.8,-26.39,-0.010965719,2446.822,2504.7635
62,04/30/2015,2388.06,7.7782366,0.04533,0.046955491,0.058870275,0.071771767,0.019653015,0.021864164,0.031709743,0.08,0.25,59.63,1182.4,-5.36,-0.002241985,2426.734,2495.364
63,05/04/2015,2393.58,7.780545432,0.04523,0.047592592,0.059084239,0.072313721,0.011306129,0.026645843,0.034997322,0.13,0.25,58.93,1186.8,5.52,0.002308832,2411.208,2485.125
64,05/05/2015,2408.17,7.786622402,0.04524,0.047039411,0.059389378,0.072749618,0.013403043,0.026139769,0.034091522,0.13,0.25,60.4,1193.2,14.59,0.00607697,2400.608,2476.713
65,05/06/2015,2386.72,7.777675317,0.04512,0.047596945,0.059953013,0.073296513,0.013541617,0.024888878,0.033390551,0.13,0.25,60.93,1190.3,-21.45,-0.008947085,2393.99,2469.9135
66,05/07/2015,2362.41,7.767437563,0.04507,0.047164983,0.059708232,0.073190397,0.008687041,0.027141627,0.035386728,0.13,0.25,58.94,1182.4,-24.31,-0.010237754,2387.788,2462.1315
67,05/08/2015,2369.23,7.770320287,0.04509,0.047356889,0.059321996,0.072791203,0.009269104,0.026897207,0.035128593,0.13,0.25,59.39,1189.1,6.82,0.002882723,2384.022,2456.048
68,05/11/2015,2360.58,7.766662631,0.04515,0.047137419,0.059762065,0.07332728,0.00918083,0.027340523,0.035314553,0.13,0.25,59.25,1183.2,-8.65,-0.003657656,2377.422,2449.3385
69,05/12/2015,2381.53,7.775498417,0.04506,0.047304151,0.060243829,0.074083525,0.009790595,0.02737443,0.035278362,0.13,0.25,60.75,1192.6,20.95,0.008835787,2372.094,2442.611
70,05/13/2015,2386.77,7.777696266,0.04504,0.046435786,0.059704506,0.073881304,0.010756853,0.027004376,0.035094866,0.13,0.25,60.5,1218.4,5.24,0.002197849,2372.104,2435.083
71,05/14/2015,2377.87,7.773960408,0.04505,0.047034164,0.059773882,0.073788716,0.010127643,0.027416336,0.035274721,0.13,0.25,59.88,1225.4,-8.9,-0.003735858,2375.196,2426.435
72,05/15/2015,2389.49,7.778835233,0.04511,0.047119654,0.059760313,0.073712871,0.010547812,0.027239208,0.03511087,0.13,0.25,59.69,1225.5,11.62,0.004874825,2379.248,2419.178
73,05/19/2015,2417.01,7.790286518,0.04512,0.046911088,0.060094197,0.073863942,0.010305957,0.027685187,0.03525853,0.12,0.25,57.26,1206.9,27.52,0.011451285,2390.534,2415.332
74,05/20/2015,2475.45,7.814177477,0.04513,0.047472921,0.06024818,0.073920063,0.009523179,0.028263598,0.035806412,0.12,0.25,58.98,1208.9,58.44,0.023890959,2409.318,2414.354
75,05/21/2015,2503.37,7.825393103,0.04508,0.047436817,0.059869593,0.07348143,0.01266059,0.027368247,0.036658411,0.12,0.25,60.72,1204.4,27.92,0.011215626,2432.638,2415.169
76,05/22/2015,2489.39,7.81979298,0.04509,0.047144376,0.060168896,0.073729215,0.009206851,0.027929821,0.03573567,0.13,0.25,59.72,1204.3,-13.98,-0.005600124,2454.942,2416.187
77,05/25/2015,2500.22,7.824134007,0.04505,0.047024921,0.060155934,0.07388669,0.011454027,0.028503129,0.035586776,0,0.25,59.85,1207.4,10.83,0.004341027,2477.088,2416.773
78,05/26/2015,2500.22,7.824134007,0.04507,0.047178554,0.060178584,0.07394596,0.010218405,0.028160425,0.035712442,0.12,0.25,58.03,1187.2,0,0,2493.73,2418.2235
79,05/27/2015,2542.53,7.840914927,0.0451,0.047011441,0.060343972,0.073944245,0.01223682,0.027776897,0.036854945,0.12,0.25,57.51,1185.9,42.31,0.01678092,2507.146,2422.2915
80,05/28/2015,2548.13,7.843115036,0.04511,0.046869509,0.060133653,0.073657582,0.009648361,0.028271497,0.03576254,0.12,0.25,57.68,1188.1,5.6,0.002200109,2516.098,2428.7075
81,05/29/2015,2549.97,7.843836873,0.04508,0.046755456,0.059863778,0.073354702,0.009903397,0.027840655,0.035505959,0.08,0.25,60.3,1189.4,1.84,0.000721838,2528.214,2436.535
82,06/01/2015,2533.79,7.837471485,0.04511,0.046812088,0.060277997,0.073788871,0.0099108,0.027956566,0.035679287,0.12,0.25,60.2,1188.3,-16.18,-0.006365389,2534.928,2443.8215
83,06/02/2015,2549.29,7.843570168,0.04515,0.04701991,0.06075442,0.074342874,0.010375476,0.027990211,0.03567061,0.12,0.25,61.26,1194.1,15.5,0.006098683,2544.742,2451.607
84,06/03/2015,2554.44,7.845588301,0.04517,0.047107672,0.061155384,0.074763246,0.009999917,0.028705572,0.036152044,0.13,0.25,59.64,1184.7,5.15,0.002018133,2547.124,2458.9205
85,06/04/2015,2571.92,7.852407981,0.04505,0.046924729,0.061364687,0.075044889,0.010942783,0.028601017,0.036233559,0.13,0.25,58,1174.9,17.48,0.00681968,2551.882,2468.1805
86,06/05/2015,2588.56,7.858857016,0.04498,0.046716123,0.061714805,0.07567542,0.010401689,0.028744214,0.036484179,0.13,0.25,59.13,1167.8,16.64,0.006449035,2559.6,2479.488
87,06/09/2015,2623.66,7.872325568,0.04502,0.046497127,0.061569892,0.075643669,0.012066339,0.02847565,0.037308939,0.13,0.25,60.14,1177.3,35.1,0.013468553,2577.574,2492.2095
88,06/10/2015,2569.17,7.851338169,0.04502,0.046059268,0.061467824,0.075756051,0.010842114,0.02918084,0.03647067,0.13,0.25,61.43,1186.1,-54.49,-0.0209874,2581.55,2502.639
89,06/11/2015,2523,7.833203949,0.04505,0.04619986,0.061656918,0.075913837,0.010143714,0.029567813,0.036866814,0.13,0.25,60.77,1179.9,-46.17,-0.01813422,2575.262,2509.7125
90,06/12/2015,2538.55,7.839348331,0.04508,0.047370558,0.061523978,0.075722704,0.010569154,0.029062633,0.036614391,0.13,0.25,59.96,1178.8,15.55,0.006144382,2568.588,2517.3015
91,06/16/2015,2535.91,7.838307826,0.04502,0.045983483,0.061659032,0.075802489,0.010697729,0.02890895,0.036571665,0.14,0.25,59.97,1180.5,-2.64,-0.001040505,2558.058,2525.2035
92,06/17/2015,2531.72,7.836654193,0.04499,0.045837579,0.062434837,0.077006728,0.010447238,0.029977258,0.037534783,0.14,0.25,59.92,1176.4,-4.19,-0.001653633,2539.67,2532.315
93,06/18/2015,2550.43,7.844017251,0.04499,0.04596619,0.062366283,0.07665172,0.010667378,0.03009027,0.037687929,0.14,0.25,60.45,1201.5,18.71,0.007363059,2535.922,2538.986
94,06/19/2015,2528.85,7.835519933,0.04499,0.045777578,0.062050176,0.076583369,0.010857911,0.030572503,0.03773687,0.13,0.25,59.61,1201.5,-21.58,-0.008497318,2537.092,2541.656
95,06/22/2015,2548.2,7.843142507,0.0451,0.045955275,0.062321459,0.076751541,0.010965425,0.030338241,0.037741713,0.13,0.25,59.68,1183.7,19.35,0.007622574,2539.022,2543.8975
96,06/23/2015,2537.68,7.839005557,0.04513,0.04599404,0.062305598,0.076833092,0.010810226,0.030954447,0.038132022,0.13,0.25,61.01,1176.2,-10.52,-0.00413695,2539.376,2546.312
97,06/24/2015,2550.74,7.844138792,0.04509,0.046075379,0.06255286,0.07715511,0.011506095,0.031929849,0.038470267,0.13,0.25,60.27,1172.6,13.06,0.005133235,2543.18,2548.838
98,06/25/2015,2566.66,7.850360722,0.04514,0.046121869,0.062925622,0.077821039,0.012232754,0.033155512,0.039254377,0.13,0.25,59.7,1171.5,15.92,0.00622193,2546.426,2552.16
99,06/26/2015,2556.21,7.846280972,0.04519,0.046148237,0.063618067,0.078831084,0.012980409,0.03422292,0.039658187,0.13,0.25,59.63,1172.9,-10.45,-0.00407975,2551.898,2552.844
100,06/30/2015,2585.11,7.857523339,0.0452,0.046060077,0.063229009,0.078229567,0.012879441,0.034058402,0.039561281,0.08,0.25,59.47,1171.5,28.9,0.011242367,2559.28,2554.693
101,07/01/2015,2598.68,7.862758903,0.04523,0.046094417,0.063615212,0.078772159,0.013627108,0.034381494,0.039746139,0.13,0.25,56.96,1169,13.57,0.005235564,2571.48,2557.1285
102,07/02/2015,2626.8,7.873521654,0.04527,0.046144718,0.063911385,0.078538235,0.013311146,0.034427853,0.039860039,0.13,0.25,56.93,1163,28.12,0.010762752,2586.692,2561.779
103,07/03/2015,2623.91,7.872420851,0.04529,0.046760313,0.063991205,0.078805867,0.014321056,0.034181183,0.040089898,0.13,0.25,55.52,1167.8,-2.89,-0.001100804,2598.142,2565.51
104,07/06/2015,2642.97,7.879658564,0.04533,0.046672173,0.064300736,0.078686591,0.015041335,0.034121957,0.039910872,0.13,0.25,52.53,1172.9,19.06,0.007237713,2615.494,2569.9365
105,07/07/2015,2665.41,7.888113171,0.04517,0.046506451,0.064268054,0.07870973,0.014255467,0.034089442,0.039589322,0.13,0.25,52.33,1152.4,22.44,0.008454607,2631.554,2574.611
106,07/08/2015,2690.15,7.897352233,0.04517,0.046293848,0.064143254,0.078929576,0.015724801,0.03362461,0.039606709,0.13,0.25,51.65,1163.3,24.74,0.009239062,2649.848,2579.6905
107,07/09/2015,2690.79,7.89759011,0.04526,0.046186997,0.06379096,0.078624302,0.014782776,0.033453819,0.039237711,0.13,0.25,52.78,1159,0.64,0.000237877,2662.646,2583.047
108,07/10/2015,2670.79,7.890129588,0.04523,0.045936155,0.063732775,0.079008567,0.014843296,0.033328943,0.039148969,0.13,0.25,52.74,1157.7,-20,-0.007460522,2672.022,2588.128
109,07/14/2015,2693.54,7.898611593,0.04522,0.045971704,0.063647994,0.078757109,0.0142154,0.033220907,0.039170994,0.13,0.25,53.04,1153.3,22.75,0.008482005,2682.136,2596.655
110,07/15/2015,2688.2,7.896627104,0.04523,0.04610049,0.063758009,0.078695687,0.014381292,0.033097125,0.039123506,0.13,0.25,51.41,1147.2,-5.34,-0.001984489,2686.694,2604.1375
111,07/16/2015,2713.04,7.905825056,0.04526,0.045936169,0.063423645,0.078464031,0.013822943,0.032834775,0.038968232,0.14,0.25,50.91,1143.8,24.84,0.009197953,2691.272,2612.994
112,07/17/2015,2727.23,7.911041721,0.04528,0.045625009,0.063398492,0.078853291,0.013386163,0.032850852,0.039052259,0.13,0.25,50.89,1131.8,14.19,0.005216665,2698.56,2622.7695
113,07/21/2015,2751.88,7.920039593,0.04532,0.045630965,0.06346345,0.078776571,0.013496658,0.032772765,0.039024143,0.13,0.25,50.36,1103.4,24.65,0.008997872,2714.778,2632.842
114,07/22/2015,2765.1,7.92483208,0.04532,0.04584916,0.063200802,0.078195065,0.013129001,0.032691134,0.039119118,0.13,0.25,49.19,1091.4,13.22,0.004792486,2729.09,2644.6545
115,07/23/2015,2790.26,7.93389006,0.04533,0.04601618,0.062649887,0.077393574,0.013254258,0.032316453,0.038903628,0.13,0.25,48.45,1094,25.16,0.009057981,2749.502,2656.7575
116,07/24/2015,2807.36,7.939999819,0.04537,0.046604381,0.063106627,0.078026075,0.014736051,0.031918802,0.039737802,0.13,0.25,48.14,1085.6,17.1,0.006109759,2768.366,2670.2415
117,07/27/2015,2857.46,7.957688397,0.0454,0.046885687,0.063072943,0.077899653,0.012105233,0.0320995,0.038924813,0.14,0.25,47.39,1096.5,50.1,0.017688578,2794.412,2685.5775
118,07/28/2015,2854.13,7.956522347,0.04541,0.046767906,0.063300963,0.077896814,0.011907514,0.031350344,0.038626655,0.14,0.25,47.98,1096.3,-3.33,-0.00116605,2814.862,2699.951
119,07/29/2015,2855.44,7.956981226,0.04536,0.046827496,0.063127152,0.07758879,0.011460004,0.030728551,0.038361986,0.14,0.25,48.79,1092.7,1.31,0.000458879,2832.93,2714.9125
120,07/30/2015,2855.32,7.9569392,0.04531,0.046829577,0.063038631,0.077587886,0.012344181,0.030328157,0.038103262,0.14,0.25,48.52,1088.4,-1.20E-01,-4.20E-05,2845.942,2728.423
121,07/31/2015,2866.04,7.960686565,0.04528,0.046352279,0.062964241,0.077501054,0.012672281,0.029839743,0.037815149,0.08,0.25,47.12,1094.9,10.72,0.003747365,2857.678,2741.791
122,08/03/2015,2862.51,7.959454141,0.0453,0.048814639,0.064115662,0.078208521,0.011844936,0.029622198,0.037978953,0.14,0.25,45.17,1089.4,-3.53,-0.001232424,2858.688,2753.5765
123,08/04/2015,2902.98,7.973493075,0.04532,0.049211587,0.064291014,0.078233602,0.011558515,0.029229747,0.037767015,0.14,0.25,45.74,1090.7,40.47,0.014038933,2868.458,2767.53
124,08/05/2015,2906.95,7.974859701,0.04528,0.050046261,0.065089276,0.078807275,0.011432433,0.02895662,0.037793565,0.14,0.25,45.15,1085.7,3.97,0.001366626,2878.76,2780.729
125,08/06/2015,2945.97,7.988193414,0.04526,0.050586365,0.065984599,0.079342008,0.01096474,0.02964391,0.038276932,0.14,0.25,44.66,1090.2,39.02,0.013333713,2896.89,2794.757
126,08/10/2015,2955.31,7.991358831,0.04525,0.050633377,0.066031104,0.079492264,0.015032564,0.027953202,0.038928294,0.14,0.25,44.96,1104.2,9.34,0.003165418,2914.744,2808.015
127,08/11/2015,2913.45,7.977093225,0.04523,0.050382132,0.065753432,0.079311172,0.012422311,0.029590549,0.03810774,0.15,0.25,43.08,1107.6,-41.86,-0.014265606,2924.932,2819.148
128,08/12/2015,2943.97,7.98751429,0.04518,0.04992064,0.064983594,0.078797765,0.011266499,0.029501337,0.037972692,0.15,0.25,43.3,1123.2,30.52,0.010421065,2933.13,2832.807
129,08/13/2015,2937.63,7.985358413,0.04515,0.050334186,0.065719377,0.079308646,0.011015005,0.03028139,0.038507902,0.15,0.25,42.23,1115.7,-6.34,-0.002155877,2939.266,2845.0115
130,08/14/2015,2966.12,7.99500998,0.04511,0.050478584,0.065712791,0.079354101,0.01125431,0.030001526,0.038391618,0.14,0.25,42.5,1112.9,28.49,0.009651568,2943.296,2858.9075
131,08/18/2015,2983.12,8.000725012,0.04506,0.050612755,0.066187966,0.079524065,0.011546366,0.02994971,0.038332851,0.15,0.25,42.62,1117.1,17,0.005715031,2948.858,2872.4115
132,08/19/2015,3003.35,8.007483611,0.04505,0.050356429,0.066193353,0.079469163,0.010580662,0.030347483,0.038665043,0.15,0.25,40.8,1128.1,20.23,0.0067586,2966.838,2886.2175
133,08/20/2015,3027.2,8.015393379,0.04511,0.050772089,0.066124859,0.079484507,0.011638365,0.029630967,0.038363022,0.15,0.25,41.14,1153,23.85,0.007909768,2983.484,2899.9835
134,08/21/2015,3053.65,8.024092875,0.04514,0.051729495,0.067736452,0.081088913,0.011638539,0.031118399,0.039445847,0.15,0.25,40.45,1159.6,26.45,0.008699497,3006.688,2914.411
135,08/24/2015,3102.6,8.039995749,0.04519,0.05143363,0.069055246,0.083109764,0.011557424,0.031932936,0.040404267,0.15,0.25,38.24,1153.4,48.95,0.015902873,3033.984,2930.028
136,08/25/2015,3208.37,8.073518299,0.04524,0.051234844,0.068619345,0.083053542,0.010876331,0.031005882,0.039910014,0.15,0.25,39.31,1138.2,105.77,0.03352255,3079.034,2950.0785
137,08/26/2015,3194.24,8.069104467,0.04523,0.051052195,0.069901377,0.084425092,0.013342843,0.032667905,0.041276485,0.14,0.25,38.6,1124.6,-14.13,-0.004413832,3117.212,2966.9175
138,08/27/2015,3238.51,8.082868626,0.04525,0.051281736,0.069435092,0.083546803,0.010177158,0.031136526,0.040049493,0.14,0.25,42.56,1122.4,44.27,0.01376416,3159.474,2986.1365
139,08/28/2015,3195.47,8.069489461,0.04518,0.050818796,0.069116445,0.083191396,0.010190918,0.030875296,0.039472479,0.14,0.25,45.22,1133.1,-43.04,-0.013379166,3187.838,3003.138
140,08/31/2015,3101.1,8.039512166,0.04515,0.050583099,0.068849543,0.083499888,0.012722877,0.029267352,0.040367051,0.08,0.25,49.2,1131.6,-94.37,-0.029977295,3187.538,3015.427
